Date,Price,Open,High,Low,Vol.,Change %
Jun 21 2017,5274.26,5273.00,5286.06,5224.05,85.75M,-0.37%
Jun 22 2017,5281.93,5259.55,5286.46,5232.82,83.18M,0.15%
Jun 23 2017,5266.12,5273.24,5283.88,5247.52,68.76M,-0.30%
Jun 26 2017,5295.75,5295.04,5323.73,5289.56,69.15M,0.56%
Jun 27 2017,5258.58,5282.87,5284.96,5237.67,93.07M,-0.70%
Jun 28 2017,5252.90,5235.83,5273.95,5203.90,99.36M,-0.11%
Jun 29 2017,5154.35,5268.23,5272.94,5143.82,118.15M,-1.88%
Jun 30 2017,5120.68,5157.59,5192.39,5117.23,100.13M,-0.65%
Jul 03 2017,5195.72,5151.19,5200.73,5151.19,78.74M,1.47%
Jul 04 2017,5174.90,5170.54,5197.81,5165.86,58.02M,-0.40%
Jul 05 2017,5180.10,5174.79,5192.51,5160.86,87.90M,0.10%
Jul 06 2017,5152.40,5177.21,5177.62,5111.16,93.98M,-0.53%
Jul 07 2017,5145.16,5149.79,5155.42,5125.99,77.02M,-0.14%
Jul 10 2017,5165.64,5160.70,5179.34,5147.67,62.88M,0.40%
Jul 11 2017,5140.60,5172.03,5186.44,5135.95,66.88M,-0.48%
Jul 12 2017,5222.13,5158.23,5239.02,5157.84,86.10M,1.59%
Jul 13 2017,5235.40,5228.93,5259.47,5221.58,78.06M,0.25%
Jul 14 2017,5235.31,5246.20,5246.78,5215.98,61.95M,-0.00%
Jul 17 2017,5230.17,5238.41,5246.23,5214.31,55.65M,-0.10%
Jul 18 2017,5173.27,5219.67,5233.15,5164.63,78.13M,-1.09%
Jul 19 2017,5216.07,5196.13,5218.99,5174.29,71.44M,0.83%
Jul 20 2017,5199.22,5239.46,5251.25,5177.73,81.21M,-0.32%
Jul 21 2017,5117.66,5188.92,5208.85,5095.12,109.70M,-1.57%
Jul 24 2017,5127.70,5133.68,5143.48,5094.36,74.28M,0.20%
Jul 25 2017,5161.08,5130.53,5193.19,5130.53,93.98M,0.65%
Jul 26 2017,5190.17,5162.24,5208.33,5158.79,81.56M,0.56%
Jul 27 2017,5186.95,5181.15,5218.56,5172.78,102.54M,-0.06%
Jul 28 2017,5131.39,5144.03,5144.03,5105.72,102.95M,-1.07%
Jul 31 2017,5093.77,5127.63,5148.15,5092.14,90.32M,-0.73%
Aug 01 2017,5127.03,5116.90,5148.49,5087.38,77.66M,0.65%
Aug 02 2017,5107.25,5122.38,5135.14,5094.64,84.54M,-0.39%
Aug 03 2017,5130.49,5097.14,5142.91,5084.20,73.37M,0.46%
Aug 04 2017,5203.44,5122.40,5216.40,5118.61,81.00M,1.42%
Aug 07 2017,5207.89,5210.73,5220.59,5195.26,65.76M,0.09%
Aug 08 2017,5218.89,5200.20,5231.65,5191.38,63.98M,0.21%
Aug 09 2017,5145.70,5182.05,5183.37,5122.50,87.20M,-1.40%
Aug 10 2017,5115.23,5140.99,5148.47,5096.19,74.01M,-0.59%
Aug 11 2017,5060.92,5081.92,5086.06,5046.75,88.84M,-1.06%
Aug 14 2017,5121.67,5082.87,5136.19,5080.01,59.06M,1.20%
Aug 15 2017,5140.25,5141.02,5158.50,5123.97,49.57M,0.36%
Aug 16 2017,5176.61,5159.10,5200.16,5159.10,57.67M,0.71%
Aug 17 2017,5146.85,5164.54,5180.26,5137.42,66.54M,-0.57%
Aug 18 2017,5114.15,5103.47,5117.04,5074.45,75.73M,-0.64%
Aug 21 2017,5087.59,5091.31,5105.94,5066.19,60.93M,-0.52%
Aug 22 2017,5131.86,5112.13,5137.54,5101.68,59.04M,0.87%
Aug 23 2017,5115.39,5125.03,5149.08,5105.55,60.48M,-0.32%
Aug 24 2017,5113.13,5127.71,5136.30,5111.86,57.28M,-0.04%
Aug 25 2017,5104.33,5121.48,5141.05,5098.51,58.97M,-0.17%
Aug 28 2017,5079.75,5076.47,5106.25,5066.01,38.32M,-0.48%
Aug 29 2017,5031.92,5035.38,5041.89,4995.07,86.25M,-0.94%
Aug 30 2017,5056.34,5063.24,5069.12,5046.07,63.60M,0.49%
Aug 31 2017,5085.59,5083.12,5104.78,5068.44,111.54M,0.58%
Sep 01 2017,5123.26,5117.19,5138.42,5115.95,78.12M,0.74%
Sep 04 2017,5103.97,5088.28,5114.70,5088.28,45.54M,-0.38%
Sep 05 2017,5086.56,5107.19,5125.80,5081.08,74.38M,-0.34%
Sep 06 2017,5101.41,5054.32,5114.29,5050.09,178.50M,0.29%
Sep 07 2017,5114.62,5118.84,5148.06,5103.15,87.49M,0.26%
Sep 08 2017,5113.49,5099.31,5117.89,5086.51,86.70M,-0.02%
Sep 11 2017,5176.71,5145.78,5180.25,5145.78,79.29M,1.24%
Sep 12 2017,5209.01,5192.75,5219.08,5184.47,81.81M,0.62%
Sep 13 2017,5217.59,5205.21,5227.00,5200.21,89.02M,0.16%
Sep 14 2017,5225.20,5205.18,5233.54,5201.65,81.85M,0.15%
Sep 15 2017,5213.91,5220.89,5237.17,5201.97,267.72M,-0.22%
Sep 18 2017,5229.32,5231.99,5239.88,5221.56,63.44M,0.30%
Sep 19 2017,5237.44,5223.29,5238.29,5219.71,68.99M,0.16%
Sep 20 2017,5241.66,5230.51,5248.79,5230.02,67.78M,0.08%
Sep 21 2017,5267.29,5259.02,5275.42,5257.44,87.45M,0.49%
Sep 22 2017,5281.29,5277.39,5295.93,5271.88,73.66M,0.27%
Sep 25 2017,5267.13,5267.99,5286.83,5260.46,66.21M,-0.27%
Sep 26 2017,5268.76,5263.95,5274.58,5255.11,73.03M,0.03%
Sep 27 2017,5281.96,5281.30,5289.89,5272.32,76.34M,0.25%
Sep 28 2017,5293.77,5286.05,5295.27,5279.10,69.91M,0.22%
Sep 29 2017,5329.81,5297.42,5329.81,5284.74,87.87M,0.68%
Oct 02 2017,5350.44,5332.92,5350.44,5326.66,70.70M,0.39%
Oct 03 2017,5367.41,5362.75,5370.89,5355.30,60.57M,0.32%
Oct 04 2017,5363.23,5369.24,5369.45,5345.20,82.50M,-0.08%
Oct 05 2017,5379.21,5355.91,5381.74,5355.91,72.49M,0.30%
Oct 06 2017,5359.90,5378.07,5378.07,5350.26,68.17M,-0.36%
Oct 09 2017,5365.83,5364.81,5378.51,5351.68,57.01M,0.11%
Oct 10 2017,5363.65,5364.16,5372.27,5351.79,61.57M,-0.04%
Oct 11 2017,5362.41,5367.38,5367.38,5338.14,73.65M,-0.02%
Oct 12 2017,5360.81,5358.42,5361.92,5342.69,58.19M,-0.03%
Oct 13 2017,5351.74,5362.73,5371.65,5344.96,76.23M,-0.17%
Oct 16 2017,5362.88,5362.53,5371.62,5347.61,65.03M,0.21%
Oct 17 2017,5361.37,5372.65,5376.69,5347.55,66.94M,-0.03%
Oct 18 2017,5383.81,5368.09,5394.23,5359.68,66.15M,0.42%
Oct 19 2017,5368.29,5371.00,5377.81,5343.00,89.37M,-0.29%
Oct 20 2017,5372.38,5389.48,5392.09,5368.21,95.16M,0.08%
Oct 23 2017,5386.81,5377.45,5408.74,5367.65,65.67M,0.27%
Oct 24 2017,5394.80,5377.86,5413.03,5377.86,76.87M,0.15%
Oct 25 2017,5374.89,5399.61,5416.54,5364.16,82.96M,-0.37%
Oct 26 2017,5455.40,5383.44,5459.61,5375.26,93.76M,1.50%
Oct 27 2017,5494.13,5470.34,5513.53,5470.24,98.54M,0.71%
Oct 30 2017,5493.63,5488.33,5507.56,5487.29,69.51M,-0.01%
Oct 31 2017,5503.29,5492.63,5511.25,5489.41,77.49M,0.18%
Nov 01 2017,5514.29,5524.38,5536.40,5514.29,77.63M,0.20%
Nov 02 2017,5510.50,5510.96,5520.81,5486.24,72.43M,-0.07%
Nov 03 2017,5517.97,5513.47,5521.92,5498.29,77.45M,0.14%
Nov 06 2017,5507.25,5507.07,5513.31,5492.90,72.39M,-0.19%
Nov 07 2017,5480.64,5521.75,5525.55,5475.92,80.76M,-0.48%
Nov 08 2017,5471.43,5487.53,5496.08,5452.20,95.46M,-0.17%
Nov 09 2017,5407.75,5470.18,5479.70,5401.43,101.96M,-1.16%
Nov 10 2017,5380.72,5405.55,5415.88,5375.12,87.53M,-0.50%
Nov 13 2017,5341.63,5382.65,5384.76,5301.02,87.19M,-0.73%
Nov 14 2017,5315.58,5345.30,5365.64,5301.57,93.06M,-0.49%
Nov 15 2017,5301.25,5301.14,5312.39,5267.22,97.09M,-0.27%
Nov 16 2017,5336.39,5325.41,5345.23,5312.87,76.59M,0.66%
Nov 17 2017,5319.17,5335.85,5350.25,5304.35,91.39M,-0.32%
Nov 20 2017,5340.45,5311.28,5348.15,5302.85,68.82M,0.40%
Nov 21 2017,5366.15,5335.84,5385.86,5326.86,77.09M,0.48%
Nov 22 2017,5352.76,5364.61,5391.01,5352.76,69.62M,-0.25%
Nov 23 2017,5379.54,5339.76,5391.89,5330.32,57.08M,0.50%
Nov 24 2017,5390.46,5374.40,5419.88,5374.40,56.04M,0.20%
Nov 27 2017,5360.09,5378.96,5408.47,5359.39,64.04M,-0.56%
Nov 28 2017,5390.48,5366.38,5398.19,5357.28,68.00M,0.57%
Nov 29 2017,5398.05,5416.49,5441.69,5394.89,95.49M,0.14%
Nov 30 2017,5372.79,5402.66,5429.65,5372.59,131.99M,-0.47%
Dec 01 2017,5316.89,5374.13,5378.32,5299.06,103.00M,-1.04%
Dec 04 2017,5389.29,5363.29,5400.10,5350.59,84.44M,1.36%
Dec 05 2017,5375.53,5382.23,5392.48,5349.79,80.25M,-0.26%
Dec 06 2017,5374.35,5333.32,5385.53,5316.55,80.43M,-0.02%
Dec 07 2017,5383.86,5374.57,5396.31,5365.75,83.68M,0.18%
Dec 08 2017,5399.09,5411.91,5425.75,5393.56,93.43M,0.28%
Dec 11 2017,5386.83,5411.71,5411.71,5382.50,70.90M,-0.23%
Dec 12 2017,5427.19,5394.93,5427.19,5359.76,83.34M,0.75%
Dec 13 2017,5399.45,5415.32,5429.03,5393.98,90.32M,-0.51%
Dec 14 2017,5357.14,5392.00,5400.28,5357.14,80.63M,-0.78%
Dec 15 2017,5349.30,5340.34,5360.87,5330.10,162.31M,-0.15%
Dec 18 2017,5420.58,5386.40,5427.87,5386.40,84.42M,1.33%
Dec 19 2017,5382.91,5409.65,5420.64,5380.15,65.71M,-0.69%
Dec 20 2017,5352.77,5377.92,5382.37,5338.03,70.81M,-0.56%
Dec 21 2017,5385.97,5332.39,5389.80,5323.54,72.56M,0.62%
Dec 22 2017,5364.72,5371.00,5385.96,5355.44,48.20M,-0.39%
Dec 27 2017,5368.84,5359.82,5388.14,5352.53,42.37M,0.08%
Dec 28 2017,5339.42,5367.70,5370.43,5331.16,43.73M,-0.55%
Dec 29 2017,5312.56,5336.15,5344.05,5312.56,47.65M,-0.50%
Jan 02 2018,5288.60,5318.74,5318.74,5258.66,68.87M,-0.45%
Jan 03 2018,5331.28,5295.31,5347.63,5291.89,77.70M,0.81%
Jan 04 2018,5413.69,5360.01,5430.72,5360.01,95.45M,1.55%
Jan 05 2018,5470.75,5424.16,5470.75,5422.78,78.64M,1.05%
Jan 08 2018,5487.42,5483.47,5499.15,5478.92,74.56M,0.30%
Jan 09 2018,5523.94,5491.91,5525.67,5491.91,81.28M,0.67%
Jan 10 2018,5504.68,5518.32,5529.30,5487.56,99.46M,-0.35%
Jan 11 2018,5488.55,5514.09,5516.59,5478.97,86.13M,-0.29%
Jan 12 2018,5517.06,5502.63,5520.18,5486.09,83.15M,0.52%
Jan 15 2018,5509.69,5515.55,5525.01,5501.28,57.95M,-0.13%
Jan 16 2018,5513.82,5513.70,5535.95,5500.22,71.57M,0.07%
Jan 17 2018,5493.99,5496.26,5518.39,5485.02,74.99M,-0.36%
Jan 18 2018,5494.83,5511.30,5515.16,5474.11,84.62M,0.02%
Jan 19 2018,5526.51,5493.99,5528.89,5490.32,80.89M,0.58%
Jan 22 2018,5541.99,5520.21,5543.06,5512.27,79.82M,0.28%
Jan 23 2018,5535.26,5563.56,5567.03,5521.83,88.46M,-0.12%
Jan 24 2018,5495.16,5532.85,5538.58,5495.16,87.86M,-0.72%
Jan 25 2018,5481.21,5493.81,5525.76,5456.05,87.43M,-0.25%
Jan 26 2018,5529.15,5496.83,5539.77,5493.66,67.41M,0.87%
Jan 29 2018,5521.59,5534.14,5537.53,5517.67,61.97M,-0.14%
Jan 30 2018,5473.78,5493.93,5518.94,5464.85,82.56M,-0.87%
Jan 31 2018,5481.93,5483.51,5496.78,5471.18,86.15M,0.15%
Feb 01 2018,5454.55,5510.59,5529.40,5432.59,89.72M,-0.50%
Feb 02 2018,5364.98,5433.84,5437.26,5364.98,102.38M,-1.64%
Feb 05 2018,5285.83,5322.94,5332.77,5283.27,99.70M,-1.48%
Feb 06 2018,5161.81,5104.28,5226.13,5101.15,180.78M,-2.35%
Feb 07 2018,5255.90,5208.11,5267.88,5169.40,121.40M,1.82%
Feb 08 2018,5151.68,5229.78,5248.44,5129.52,127.81M,-1.98%
Feb 09 2018,5079.21,5133.46,5155.87,5051.21,147.46M,-1.41%
Feb 12 2018,5140.06,5130.40,5165.75,5113.82,96.36M,1.20%
Feb 13 2018,5109.24,5136.09,5155.22,5109.24,80.94M,-0.60%
Feb 14 2018,5165.26,5137.57,5188.14,5081.62,113.12M,1.10%
Feb 15 2018,5222.52,5211.71,5255.08,5204.44,100.31M,1.11%
Feb 16 2018,5281.58,5249.42,5291.48,5245.80,104.31M,1.13%
Feb 19 2018,5256.18,5295.33,5297.37,5249.89,53.04M,-0.48%
Feb 20 2018,5289.86,5257.43,5291.81,5249.85,78.04M,0.64%
Feb 21 2018,5302.17,5278.48,5303.81,5255.77,75.20M,0.23%
Feb 22 2018,5309.23,5272.43,5321.19,5253.20,90.24M,0.13%
Feb 23 2018,5317.37,5312.30,5322.35,5292.70,70.61M,0.15%
Feb 26 2018,5344.26,5343.57,5357.36,5329.51,69.98M,0.51%
Feb 27 2018,5343.93,5358.57,5363.52,5329.79,78.60M,-0.01%
Feb 28 2018,5320.49,5321.50,5357.06,5312.62,87.00M,-0.44%
Mar 01 2018,5262.56,5304.81,5315.77,5242.87,116.25M,-1.09%
Mar 02 2018,5136.58,5223.14,5226.11,5121.24,121.27M,-2.39%
Mar 05 2018,5167.23,5116.39,5176.52,5115.94,124.68M,0.60%
Mar 06 2018,5170.23,5203.11,5216.60,5170.14,93.29M,0.06%
Mar 07 2018,5187.83,5151.69,5203.06,5134.51,96.34M,0.34%
Mar 08 2018,5254.10,5189.14,5264.36,5186.28,95.67M,1.28%
Mar 09 2018,5274.40,5243.09,5293.08,5241.51,77.84M,0.39%
Mar 12 2018,5276.71,5298.22,5302.42,5258.11,66.06M,0.04%
Mar 13 2018,5242.79,5284.84,5311.66,5225.27,89.71M,-0.64%
Mar 14 2018,5233.36,5237.75,5272.72,5224.31,75.90M,-0.18%
Mar 15 2018,5267.26,5252.22,5274.94,5235.94,84.99M,0.65%
Mar 16 2018,5282.75,5259.36,5299.23,5258.51,154.91M,0.29%
Mar 19 2018,5222.84,5263.39,5265.44,5210.07,79.30M,-1.13%
Mar 20 2018,5252.43,5232.12,5255.10,5208.51,68.50M,0.57%
Mar 21 2018,5239.74,5252.78,5257.24,5220.26,71.36M,-0.24%
Mar 22 2018,5167.21,5205.17,5231.17,5119.29,107.55M,-1.38%
Mar 23 2018,5095.22,5115.82,5128.71,5059.67,105.53M,-1.39%
Mar 26 2018,5066.28,5106.34,5126.99,5043.27,86.19M,-0.57%
Mar 27 2018,5115.74,5141.40,5149.05,5100.21,86.89M,0.98%
Mar 28 2018,5130.44,5073.42,5130.44,5038.12,105.36M,0.29%
Mar 29 2018,5167.30,5152.03,5194.98,5134.75,95.24M,0.72%
Apr 03 2018,5152.12,5144.63,5171.62,5118.69,84.39M,-0.29%
Apr 04 2018,5141.80,5155.47,5163.63,5094.69,93.93M,-0.20%
Apr 05 2018,5276.67,5216.68,5280.61,5213.63,97.62M,2.62%
Apr 06 2018,5258.24,5256.25,5282.72,5243.02,70.98M,-0.35%
Apr 09 2018,5263.39,5271.00,5289.72,5247.57,62.55M,0.10%
Apr 10 2018,5307.56,5299.58,5312.88,5281.58,80.51M,0.84%
Apr 11 2018,5277.94,5301.44,5303.32,5264.27,70.34M,-0.56%
Apr 12 2018,5309.22,5280.66,5309.97,5266.36,84.75M,0.59%
Apr 13 2018,5315.02,5318.13,5339.05,5303.38,70.49M,0.11%
Apr 16 2018,5312.96,5322.41,5322.41,5298.94,62.19M,-0.04%
Apr 17 2018,5353.54,5325.63,5370.23,5317.12,84.25M,0.76%
Apr 18 2018,5380.17,5360.45,5381.74,5359.63,85.08M,0.50%
Apr 19 2018,5391.64,5389.82,5397.84,5377.11,76.39M,0.21%
Apr 20 2018,5412.83,5395.13,5425.79,5381.11,90.04M,0.39%
Apr 23 2018,5438.55,5404.72,5440.84,5392.58,67.89M,0.48%
Apr 24 2018,5444.16,5428.18,5446.70,5414.40,93.00M,0.10%
Apr 25 2018,5413.30,5414.15,5442.32,5388.67,80.47M,-0.57%
Apr 26 2018,5453.58,5416.75,5460.01,5407.58,85.75M,0.74%
Apr 27 2018,5483.19,5454.25,5483.19,5453.97,73.33M,0.54%
Apr 30 2018,5520.50,5477.44,5521.44,5474.48,75.64M,0.68%
May 02 2018,5529.22,5511.46,5538.73,5509.08,96.89M,0.16%
May 03 2018,5501.66,5515.36,5523.78,5489.63,81.71M,-0.50%
May 04 2018,5516.05,5495.71,5516.05,5485.99,87.97M,0.26%
May 07 2018,5531.42,5511.94,5532.12,5503.70,47.00M,0.28%
May 08 2018,5521.93,5523.91,5529.15,5496.39,72.39M,-0.17%
May 09 2018,5534.63,5520.65,5535.24,5511.58,75.15M,0.23%
May 10 2018,5545.95,5532.37,5547.20,5522.91,50.49M,0.20%
May 11 2018,5541.94,5533.41,5544.74,5521.34,63.18M,-0.07%
May 14 2018,5540.68,5539.05,5542.21,5524.44,61.57M,-0.02%
May 15 2018,5553.16,5529.39,5563.36,5527.64,91.15M,0.23%
May 16 2018,5567.54,5546.39,5570.96,5540.67,78.62M,0.26%
May 17 2018,5621.92,5570.39,5621.92,5570.04,82.80M,0.98%
May 18 2018,5614.51,5610.14,5643.15,5603.35,118.75M,-0.13%
May 21 2018,5637.51,5626.70,5657.44,5626.18,50.92M,0.41%
May 22 2018,5640.10,5637.94,5653.09,5628.93,85.18M,0.05%
May 23 2018,5565.85,5626.02,5626.02,5544.41,103.85M,-1.32%
May 24 2018,5548.45,5576.65,5598.65,5523.22,87.87M,-0.31%
May 25 2018,5542.55,5570.73,5592.16,5519.78,90.53M,-0.11%
May 28 2018,5508.93,5565.66,5577.38,5492.30,60.52M,-0.61%
May 29 2018,5438.06,5466.48,5480.18,5389.61,146.37M,-1.29%
May 30 2018,5427.35,5420.15,5434.24,5386.15,120.57M,-0.20%
May 31 2018,5398.40,5440.95,5453.01,5381.38,148.96M,-0.53%
Jun 01 2018,5465.53,5440.42,5482.56,5438.31,102.47M,1.24%
Jun 04 2018,5472.91,5497.74,5501.48,5468.92,81.72M,0.14%
Jun 05 2018,5460.95,5464.88,5512.82,5460.95,86.69M,-0.22%
Jun 06 2018,5457.56,5470.58,5480.31,5419.94,90.99M,-0.06%
Jun 07 2018,5448.36,5482.61,5500.32,5440.66,82.75M,-0.17%
Jun 08 2018,5450.22,5419.71,5458.85,5405.36,82.07M,0.03%
Jun 11 2018,5473.91,5459.81,5480.42,5451.13,90.21M,0.43%
Jun 12 2018,5453.37,5494.83,5496.47,5448.70,80.99M,-0.38%
Jun 13 2018,5452.73,5457.31,5474.01,5447.90,85.28M,-0.01%
Jun 14 2018,5528.46,5420.39,5543.29,5408.30,103.00M,1.39%
Jun 15 2018,5501.88,5542.82,5560.62,5501.88,195.42M,-0.48%
Jun 18 2018,5450.48,5487.70,5491.84,5418.48,87.26M,-0.93%
Jun 19 2018,5390.63,5387.81,5398.04,5366.05,90.48M,-1.10%
Jun 20 2018,5372.31,5418.20,5418.20,5372.04,86.03M,-0.34%
Jun 21 2018,5316.01,5386.88,5396.47,5302.09,95.33M,-1.05%
Jun 22 2018,5387.38,5330.05,5389.32,5327.03,76.34M,1.34%
Jun 25 2018,5283.86,5350.96,5362.33,5283.86,63.90M,-1.92%
Jun 26 2018,5281.29,5308.88,5315.56,5281.29,68.74M,-0.05%
Jun 27 2018,5327.20,5284.46,5371.58,5246.41,94.37M,0.87%
Jun 28 2018,5275.64,5308.44,5341.09,5250.22,94.21M,-0.97%
Jun 29 2018,5323.53,5335.24,5357.95,5318.47,99.26M,0.91%
Jul 02 2018,5276.76,5264.40,5293.40,5242.64,87.13M,-0.88%
Jul 03 2018,5316.77,5302.36,5336.20,5284.13,82.23M,0.76%
Jul 04 2018,5320.50,5313.96,5333.22,5307.20,65.94M,0.07%
Jul 05 2018,5366.32,5326.02,5391.57,5324.52,98.45M,0.86%
Jul 06 2018,5375.77,5387.18,5393.46,5345.46,74.88M,0.18%
Jul 09 2018,5398.11,5403.04,5418.95,5384.60,70.10M,0.42%
Jul 10 2018,5434.36,5410.19,5437.05,5404.90,76.26M,0.67%
Jul 11 2018,5353.93,5393.41,5396.70,5353.93,89.88M,-1.48%
Jul 12 2018,5405.90,5369.19,5406.48,5349.48,79.84M,0.97%
Jul 13 2018,5429.20,5428.04,5439.56,5418.17,68.86M,0.43%
Jul 16 2018,5409.43,5429.43,5439.66,5404.52,58.40M,-0.36%
Jul 17 2018,5422.54,5405.61,5426.78,5383.00,65.19M,0.24%
Jul 18 2018,5447.44,5441.54,5459.72,5438.31,74.39M,0.46%
Jul 19 2018,5417.07,5437.71,5444.19,5409.77,75.62M,-0.56%
Jul 20 2018,5398.32,5409.67,5424.37,5342.30,96.40M,-0.35%
Jul 23 2018,5378.25,5382.86,5385.83,5358.82,60.76M,-0.37%
Jul 24 2018,5434.19,5399.19,5453.05,5389.77,99.55M,1.04%
Jul 25 2018,5426.41,5445.24,5452.25,5413.66,83.91M,-0.14%
Jul 26 2018,5480.55,5463.29,5480.55,5435.27,101.96M,1.00%
Jul 27 2018,5511.76,5477.53,5514.40,5475.77,107.75M,0.57%
Jul 30 2018,5491.22,5490.20,5507.48,5482.24,71.13M,-0.37%
Jul 31 2018,5511.30,5486.13,5529.03,5477.81,100.74M,0.37%
Aug 01 2018,5498.37,5520.33,5531.58,5495.79,83.52M,-0.23%
Aug 02 2018,5460.98,5477.63,5483.74,5445.91,98.07M,-0.68%
Aug 03 2018,5478.98,5475.82,5491.78,5459.27,74.49M,0.33%
Aug 06 2018,5477.18,5487.28,5501.54,5456.51,63.16M,-0.03%
Aug 07 2018,5521.31,5490.91,5539.41,5490.08,67.91M,0.81%
Aug 08 2018,5501.90,5518.49,5530.02,5497.10,59.40M,-0.35%
Aug 09 2018,5502.25,5487.92,5502.42,5468.64,56.95M,0.01%
Aug 10 2018,5448.21,5454.64,5466.67,5433.21,-,-0.98%
